x,y
-33.2225418,-8.71361637
31.4127960,49.6119919
28.9941959,11.0666237
22.6387138,28.8628979
-15.6073971,16.0415134
5.13190222,10.9278269
-3.46460986,17.0302525
-12.2663956,-4.96536112
43.4737091,9.69436932
4.08817720,-5.32576895
-42.4943581,47.4934082
-6.66174412,26.5044098
-11.6187677,-2.87680292
32.6363907,-12.7523708
-41.9898987,26.8450623
29.7279034,-17.3979473
-33.6071930,-17.3613739
-21.2835407,-45.8583984
33.4806557,-11.0210257
0.364145070,-23.3371086
-10.3352976,16.9400101
36.6354866,9.99397564
25.7877979,5.30482006
22.0245361,38.1750679
-49.9054184,14.9633722
39.9340897,-4.99390507
20.3036308,-9.02918434
-39.1733360,-20.2919998
47.5124626,-49.6634216
39.9479637,-30.9538784
19.0905476,-36.6022797
-14.6176777,38.0713730
36.2847481,25.8741188
-37.7137680,-36.3909645
20.3512745,-2.40404105
9.32886124,-37.1049156
-40.6837692,-43.8659248
-16.1624432,-35.0939445
25.3975430,34.8583908
-12.0797443,-25.6139011
12.0300131,-19.1664963
28.2384892,6.21742773
30.5818424,14.0720215
6.69712687,26.1972504
-18.3415661,-4.79427958
32.2576256,-28.1796360
-47.0426140,23.9699268
-41.5239754,5.11036491
-25.2553158,5.98100519
40.6958199,14.0200348
-33.8801613,18.7709160
34.3893852,12.0409298
20.7782421,24.9520779
28.8708839,25.3326664
-36.6534233,-33.8141632
0.218276575,25.0070076
40.6288414,-39.3693733
-4.28722811,4.28163719
16.4843159,-13.0047131
28.4161682,21.4452496
-14.4111300,33.0627975
-8.04930019,-33.9111290
24.6191349,-8.08773708
-34.4204941,49.8015823
42.2855682,-22.8795929
-4.76667404,-28.3472290
-32.8154716,25.6590214
43.8681679,-45.1587372
-34.4319839,-13.8627548
-41.5270576,49.3966179
28.6336479,-5.71118927
23.0476055,20.9709167
-4.60537386,-1.55725062
-28.0689354,-32.3879433
-12.9944410,49.4280090
6.23500013,-47.9374695
10.2934561,22.6643600
-33.2302513,40.4337807
32.4860344,-33.3915367
-30.9346809,-10.1260738
-41.5605469,10.2786589
34.0488739,47.8005676
-30.1400204,34.8822136
-4.45456839,5.24193048
-0.911475956,3.71347618
-24.2889957,28.2411518
-2.29661918,-8.63097000
-42.8846130,46.5308685
17.6784821,3.28587699
11.3942699,-23.4763947
6.26460934,-48.8502617
-48.7183990,33.6967316
-41.8024063,42.0313759
-9.16164684,42.8310852
-10.5453072,23.5796700
-13.5041542,6.25135326
-21.8272362,-31.5291023
-7.34204912,-39.5553246
-49.3959198,38.9283943
35.1641502,19.9210835
-22.8658600,-14.1855240
-4.82570982,43.2637978
22.5540771,26.7214699
5.49176407,-40.5395775
27.5215969,8.71707821
-48.4430504,-41.2214394
-22.5452499,11.2314968
-35.8017311,36.2308006
24.8843975,-40.3302269
-26.5660667,19.2417450
41.6617203,-49.3032913
31.1531410,12.9801474
45.0819511,-4.19132519
14.9787855,4.67107964
8.59846020,-3.22415090
-14.1214857,-11.2461262
-25.7096081,0.139749408
-17.0993347,-13.7621012
-38.2917938,1.94285345
-15.3604927,36.1315880
-5.10550261,-11.6976461
11.8839588,1.53366721
47.2679405,16.7574253
-43.7511635,15.7520103
-23.6116199,16.0769653
16.9684563,-9.05765820
-34.3752327,13.1884060
-1.50763142,12.1910896
-16.5016918,-4.81871796
-48.1070213,-47.2003975
-10.2588024,-19.7768898
-18.7378464,31.1123638
28.3634815,37.3697548
-21.1703186,18.1132984
-43.6090736,25.1855335
5.54167747,24.5633659
5.83007383,27.7776089
5.14438820,2.38289571
-31.8278522,-12.9303598
26.1050472,-23.7874794
32.9738159,-26.2503605
5.02826452,-35.1508369
40.4332237,45.0132904
20.5857067,-36.0678291
23.0345745,42.6591492
46.3408546,-36.1257019
17.7513485,44.6653519
-19.6101398,49.4418793
-39.4772720,-25.5364094
-30.6237392,-13.8273582
15.5179968,7.57915878
-8.58325577,28.7817631
-32.7690926,14.0290012
6.95271873,-29.8142223
-7.63939953,10.1980715
-31.7496624,11.8056974
37.6921883,-4.15633488
43.5591850,21.2901287
36.2644310,24.5377216
-14.6123533,-3.26202750
0.775773704,-35.0556908
-47.8480682,-38.1167755
-39.7229156,-17.3023796
22.1486893,-32.4008369
39.3287392,29.0086288
-22.3462677,28.0857487
-23.0659618,35.7879982
-6.07636166,-13.9320488
34.4898529,4.90069199
-18.7389660,46.9532127
-47.9664726,-6.07224226
-21.7571735,-1.90224445
32.5745964,26.5293541
-15.0187235,-11.9970694
-8.20915794,-37.7940636
-26.0512409,48.8171883
18.5408268,49.9049950
15.1840734,-32.4574471
-31.2124138,-29.1697769
13.9030418,32.3163376
-7.81133604,-32.4467964
0.928703308,-15.9870043
26.7249718,-30.2002735
-45.8193016,31.5764656
-18.0464573,32.4453964
13.5267296,-35.4616394
-33.9013176,-5.73058319
49.6477280,27.8032532
23.4455681,-48.4244118
-27.5258007,16.8318310
49.3067932,13.6507273
-21.3576698,-44.0137596
0.818057239,-34.0415878
15.9141378,-34.1738663
-42.0103569,-3.95243573
48.0736694,-26.0726776
-3.51783013,-17.0937309
36.5264702,-44.9852638
-46.0097389,-23.6561813
-46.3891983,7.32273960
0.497802854,-49.8898621
27.0848179,29.6127186
-45.2481422,-23.0302296
48.9369965,6.84133148
-37.1751175,42.1289024
-25.5006790,3.94854021
48.2656479,3.16332197
44.1440773,7.51402760
-25.1133671,43.1933136
-17.4499340,-32.9917526
18.9462166,-48.4378662
39.3655891,46.2444496
32.6506805,-35.6604805
-21.5860767,-27.1503983
31.1820068,-18.0838718
-4.82035732,-42.6941795
-0.941786945,32.2035370
-12.2208672,11.5101547
-20.1230068,-0.169711187
26.5551376,-8.03450298
-6.59991980,-1.62645960
-3.54745317,-31.8802624
-26.7899895,16.9519215
47.9429321,28.9572029
6.22866631,31.7384529
-29.5293427,5.55903912
44.8067398,-15.1291428
-13.3453064,11.0920143
-19.5340500,-47.5825272
-42.7209435,-30.3115330
41.5763817,28.4404125
-18.8128147,-37.7433357
-33.6070518,-48.6494560
-39.8998985,-18.7158470
-0.181111947,-22.6936436
33.0189362,-31.9923649
-8.13573170,-2.60506773
-39.3227119,-4.18585968
41.7481766,31.2687473
31.3204536,41.4698868
-33.5269012,21.3325863
5.21000957,-37.1435890
-31.6728725,14.1390028
-15.7957296,-48.7371788
-14.9797668,35.3337059
-49.2353325,45.5314827
-40.5939484,-15.9394999
-21.0440636,-28.0246525
35.9181747,18.5039730
30.3413830,-42.5809555
-49.9136887,18.7908134
41.7867126,24.4436951
-42.4133644,-12.7350368
-23.9727268,-0.294323742
-0.267408073,-36.7735138
-46.4326439,24.6383343
-1.80754638,39.3271980
-25.2625999,31.2467442
-2.78357625,0.737265348
-10.3815260,-21.8594666
-21.9511089,38.3279457
22.5284348,-7.13168955
-33.4199829,-11.7135496
-48.3043213,-3.72322910E-02
-49.4685059,27.5459805
-30.4359665,-42.0872879
32.5277901,-39.9475403
-27.7386532,-43.2060661
38.8999481,-4.01821136
-13.8643379,16.2046223
-6.19559622,-33.5102272
-24.7539387,0.413951963
13.1563864,-43.8443451
14.8507090,-9.30586529
-29.1573029,38.1426964
-19.1070824,2.33022189
-29.1308193,44.3413773
-8.10446835,-30.1365166
11.8890591,21.6489944
0.963432431,-24.3297729
-25.2452259,-37.3743782
-14.7138062,-26.6868572
-36.6482391,-12.1260290
31.4042473,27.5874577
35.4610786,-33.1963387
38.1455002,5.78873634
-16.0672970,26.5642452
-23.8554401,-13.1638279
45.6976700,-3.10620594
34.9985199,27.9934063
12.2753210,23.4228687
7.36203098,17.1352081
-6.47761679,-3.38136005
12.1039314,-2.23323965
-9.54895878,9.78189278
-36.5393600,24.9897728
-46.2951736,-31.4757137
36.9331169,37.7410927
28.1993923,1.65270555
-32.6646957,35.2092705
-46.2552376,6.08268118
23.7897205,-8.69255543
2.03865862,-12.7349949
37.7443161,-38.4003944
20.7603054,-25.3720398
-39.9283447,-5.73594999
38.1090660,46.7280312
-33.4541740,29.4720325
22.9146252,-5.18509483
-35.1858673,-21.8846874
24.8370342,11.9293184
14.1511927,37.2750282
-10.5463018,18.0596275
-18.4470825,44.1987267
-45.1504745,-9.25652695
-2.09449935,5.13624668
28.0772018,30.6775455
22.5626240,-30.3942089
2.59406781,46.3286629
9.21270943,47.2599525
49.1879654,19.6788025
-20.0078220,39.5640144
-0.347357810,2.29647899
-14.9375887,48.5181541
16.9520607,43.7796059
26.7982597,44.1016197
-35.2728882,-34.2294998
-43.7070236,-28.6905403
-21.2155800,0.736568809
-6.98566294,-26.3150997
-33.9888992,30.4218159
-31.8939953,-30.8136120
28.5243492,49.4228210
19.9659233,-9.74865437
21.2857838,27.3744640
23.3364086,4.65402603
5.01132298,13.8200016
-28.5165024,17.0532341
0.203619227,18.7381268
20.5754776,11.4926109
-18.7990818,37.9727249
-49.9931374,46.2824249
-25.6181049,3.04177523
-7.10279560,-11.6539536
-28.8649998,-8.95226765
-10.5357504,-10.6372728
-49.6576729,-13.9904118
49.3372040,-32.6152306
1.80841517,14.6280479
11.0922108,-44.1147919
31.6190662,8.93428993
-38.0189667,49.7092400
-0.149579063,22.5046139
-13.1909561,-17.7876415
45.6549339,39.6713486
-27.2434444,35.5033989
10.4950018,-18.1275902
-26.7679920,-31.7678795
24.3659248,46.3992920
15.6123037,45.1742935
-13.9925699,-46.2622452
-19.7840366,42.7046890
24.9453545,-1.59229648
17.0232468,2.72610998
25.3797493,1.13722551
29.0345535,-25.6330986
49.3495369,-31.0791512
-41.9028816,-46.6300812
19.4859867,12.2101755
-24.0612888,45.2150726
35.0799332,-10.3488913
-22.6853771,5.77277565
39.9787903,8.19804573
-2.00565863,8.42983055
36.6517410,-8.94450474
-16.6683025,30.1327305
-45.8557358,14.9988251
41.9503822,-2.31678367
27.3212147,-49.9845886
23.8543205,-43.0108681
19.5732861,23.7782307
10.8114233,39.7933998
-43.8503723,-31.0078278
-35.9187355,7.86458445
-25.7348309,-39.7485580
28.1482487,7.72916555
-30.0308609,3.15810895
18.2682781,-29.5573692
-1.55877817,-11.5489149
8.34646893,-6.03544426
19.4896297,-20.4986877
11.8627014,-3.28925443
44.2134399,-11.4706249
-21.1802673,26.5566788
-26.0260143,-1.58365059
35.7675362,34.4038162
-46.7311096,-0.860814273
