x,y
1.430981860353316287e-02,-4.096337538541688916e-01
-4.420688551023746471e-01,3.809669155395940532e-01
3.697609090694926048e-01,3.894852858767827719e-01
-2.717097668645440112e-01,-4.055238973323345153e-01
-3.931959434303927137e-01,-1.184521218832465944e-01
-2.369125088190218720e-02,4.484565375529688813e-01
-4.084281898254123466e-01,-2.159226080549176141e-01
2.359629701383287870e-01,-2.477934018217204104e-01
1.444588186947709171e-03,5.213398404846465717e-02
-2.038257080790133180e-01,-7.491619934099250089e-02
-3.718858304272391058e-01,-8.429228938924836212e-02
3.158564730326685610e-01,4.837337902587194316e-01
1.878561479346157193e-01,-1.089305801505964511e-01
-3.265484365003316070e-01,-1.835356739057779074e-01
-2.063178729219313987e-02,1.849685625444159043e-01
-1.775912292916586033e-01,-4.602835096409185756e-02
3.512884989218585385e-01,-1.601220309817984189e-01
4.370963413051526247e-01,1.219191760027799609e-01
1.689916071222343219e-01,-3.424047498943247891e-01
4.369680794358885012e-01,2.319707419837677698e-01
4.863993027534029290e-01,1.895308346966087798e-01
-3.281440649997870995e-01,1.309368634670295406e-01
-3.402482451759060167e-01,-1.017428148883714051e-01
2.033334726493679911e-01,2.775933760624619273e-01
2.289520443722510012e-01,2.253469197121343026e-01
-3.886976042738477521e-01,3.942796539730356598e-01
2.639593644746107137e-01,4.318235630940203684e-01
6.883128406646285558e-02,-3.690817523816037893e-01
3.877334454695972044e-01,1.884518390485663830e-01
-4.249420436472509111e-01,4.846156114030103490e-01
-4.330207287063472799e-01,3.446827260594811371e-01
4.346855188515965640e-01,3.197705524554593781e-01
1.204684193041262365e-03,-3.576529755580700742e-01
4.688153687646728907e-01,-6.477823874234631130e-02
2.181521075072563320e-01,1.218245402272273292e-01
-3.042855532561947740e-01,3.478123426505891347e-01
1.994352943380425791e-01,-3.400051110458378600e-01
-6.986858274137332236e-02,-3.738340340562513742e-01
3.176330709003889474e-01,-1.452369215408851888e-01
3.114854553281001803e-01,3.466033914446469133e-01
-2.591824605552731642e-01,-2.949414789756338307e-01
2.076406162036406877e-01,3.790523102422574953e-01
3.946444640972288642e-01,1.528658810387635222e-02
1.349376437731505118e-01,3.954333239507731301e-01
7.486661774359813781e-02,1.256847897231455624e-01
-1.330865049793309440e-01,2.447057506456302434e-01
-3.243661711412182402e-01,-4.582283217546101461e-01
-3.733384269574069325e-01,2.199801896182773941e-01
-2.327982250772942519e-01,4.238969478325069762e-01
2.991420062388233658e-01,2.217661431048768561e-01
2.648036691545433974e-01,1.855261131137167160e-02
-2.905833692889582542e-02,-2.847057511258732632e-01
1.656619519734709445e-01,7.717187134083715316e-02
3.295949928074246027e-01,-2.916891028769229566e-01
3.132171256076844990e-01,1.795786211366836860e-01
-3.492439603243597396e-02,-3.563967446412898976e-01
4.430187339165267413e-01,3.889241933848964772e-01
-2.222683672120450704e-01,-4.944268342775681724e-01
-2.421736283158172284e-02,-8.914676011462278893e-02
-3.029182885488311272e-01,-8.646972283465634290e-02
2.967484852689425412e-01,-2.842101433631942786e-01
1.470463541253989592e-01,-1.042009806543039152e-01
3.792143198074360289e-01,8.053981615204126865e-02
-1.004542895868067581e-01,-7.564922328449794064e-02
4.729565947436340512e-01,3.986097482633518263e-01
3.534629957434309855e-01,-4.438712807743262490e-01
1.565487483589570947e-02,2.469051424801129990e-01
-4.819687820525533906e-01,-4.096370534846749401e-01
2.607325134536116473e-01,2.171539089676554068e-01
3.424496692144504695e-02,3.116882736295668171e-02
1.306229327091417147e-01,-7.221711394472077328e-02
