x,y
-2.196398974474710331e-01,2.179371268271972917e-01
3.267605220789973619e-01,4.464182850446721425e-03
1.830996862939095471e-01,2.900419232684149362e-01
-3.826049446288531941e-01,-7.684686369804198669e-02
-1.901970661333932666e-01,-1.352033432925520973e-01
-2.863074247400245187e-01,-8.200095217769907963e-02
-5.336686058431055341e-02,-2.316704134454277142e-01
4.573496404531491311e-01,-2.376377346127561407e-01
1.896639285922648854e-01,-3.336527581555779470e-02
4.679602309673353555e-01,1.557387907335675836e-01
-1.602693609078342796e-01,1.669381322420474267e-01
-3.278702327871620414e-01,-3.737655101988944795e-01
1.192314502795647872e-02,-1.450781159823768540e-01
4.770988842044345812e-01,-7.333574110530358126e-02
-1.892969178819553788e-01,-4.108910478597260219e-01
1.674802195189378784e-01,-1.123521996821342551e-02
-8.630401553879377130e-02,-1.686628670164819210e-01
4.704410897805668679e-01,-2.694866272864324674e-01
-4.242028347180730186e-01,-4.379549846675835356e-01
4.874069773167645503e-02,3.887897491162651264e-01
2.705394815398540764e-01,-3.057365742608227910e-01
-3.103977690570735581e-01,2.222784118148245502e-01
-4.293053202271176483e-01,1.487455442405437589e-01
1.705153149141124536e-01,1.810799506198079167e-01
-4.148421549947788889e-01,-2.079443606019043822e-01
3.397805568208180360e-01,4.281527759276193557e-01
-6.015872930128375595e-02,2.746479928761036970e-01
-2.628611174135150330e-01,-1.106113746789040841e-01
4.115390544141127038e-01,-3.049378047001285452e-01
4.385126199881996811e-01,-1.096464483042999816e-02
4.691079189134088612e-01,4.522709488248379851e-03
2.766025033556612223e-01,3.329266767153872819e-01
4.062261878408928162e-01,-7.079443117116027140e-02
1.354398189964084454e-01,-7.560471632308791989e-02
1.814954585770784945e-01,-1.317082009717135405e-01
-3.159192362117058117e-01,8.098826678082213237e-02
-1.919211467015812245e-01,6.386047907570096063e-03
9.608832631351642284e-02,1.955775455542554109e-01
-1.219243032661398440e-01,3.624076330520749067e-01
4.707986106610020927e-02,2.525041794258590100e-01
-1.014935869250648132e-01,-2.060602542927923164e-01
2.345831413544987032e-01,2.388982289144048893e-02
2.725379577496930827e-01,-3.831747759230121758e-02
3.404265433471063140e-01,4.987630754257759147e-01
2.499855632860637777e-01,2.627832859134365262e-01
-4.276999360861657440e-01,2.325476839883650754e-02
-8.611644791572257984e-02,-9.782287785834369032e-02
-8.957144708315466219e-02,-3.689007858491368252e-01
4.014330540179136125e-02,-9.414946192711930173e-02
1.709565026315271463e-01,6.623711477577196027e-02
2.066863149336284899e-01,-3.399309699519132977e-01
3.230839114720066713e-02,4.533012230392000630e-01
-1.782917177985929857e-01,-3.383561761421011171e-01
-5.957855987415901222e-02,1.211570757047936014e-01
1.410218913646544003e-01,-2.247139364889862434e-01
-3.533626651713070443e-01,4.544236490583715149e-01
2.730434515691952946e-01,4.312842141078884195e-01
-2.312862660944328963e-01,-3.678058074275719069e-01
-1.921966344593885323e-01,1.117362001067193494e-01
-2.239901430948186833e-01,1.364011783300194958e-01
3.765854318052364036e-01,-4.394920303194038702e-02
-1.942328431811172762e-01,2.848054297032448501e-01
-6.648544498226221719e-04,3.363196792522145651e-01
3.102333919210087908e-03,-2.228191678523557540e-01
4.081548501309255061e-01,8.441389558150431960e-02
-2.618820418038009246e-01,-4.935318833737809552e-01
3.973163665182307541e-02,3.314615438175496087e-01
2.053654523014573074e-01,1.939472173080662443e-01
-2.559461353448393428e-01,-4.200269031298172195e-01
3.382885748631656725e-02,1.766537582932523331e-01
2.402115715643063087e-01,6.049043294479162364e-02
6.995095067894153973e-02,8.147347203231006252e-02
4.731659395897378495e-01,4.301982624367158836e-01
4.446023994350063457e-01,2.171377689965407198e-01
-2.794995169884336716e-01,-4.244626560580559704e-02
-2.596437940958691293e-01,1.261387355233549723e-01
-2.874446708129264616e-01,3.330755904051552752e-01
3.396571721840161429e-01,-1.789747097642793994e-01
4.780199254470764436e-01,3.255807027113234997e-01
-3.528324077899639977e-01,-4.389276992537112232e-01
-1.608583531176142611e-01,4.082168099835075670e-01
-3.143284068278158205e-01,-1.037113755806896298e-01
4.420005541858081921e-01,6.888299797263632007e-02
-1.030104129846761835e-01,1.938369640596754595e-01
-4.384198002946150252e-01,-4.260331621619640324e-03
-2.990400367026748718e-01,-2.439337644212780931e-01
-4.224079468470168242e-01,-3.189920168513683540e-01
-2.675540680520060444e-01,1.620164119930250779e-01
-3.508594973219930635e-01,-3.038126902278107666e-01
-9.067669187044209711e-02,2.912452360953856623e-01
3.059540661183918209e-01,-4.393320362356416542e-01
3.418368418239209339e-01,1.615938369001707897e-01
-3.906342434508101591e-01,9.082114977705026126e-02
-4.727831875733641276e-01,-1.332882289404001275e-01
3.223282376887134926e-01,2.525178826277773014e-01
-3.782667676964481807e-01,5.886371329813045589e-02
9.989661242686001530e-02,3.324472174956622506e-01
3.744386863472993210e-01,-8.281410877804576409e-02
-3.299751133399198566e-01,-4.097359764915258218e-01
2.761817993181427400e-01,-7.453377279434522662e-02
3.788857069319370163e-01,2.278914271671423908e-01
4.614555203039139020e-01,2.874099992229017242e-01
4.086053794593789978e-02,6.247889621187461412e-02
-4.938658129068252967e-01,-2.856104646810370684e-01
-4.338030884027777589e-01,-4.037742609027389351e-01
-1.604174941921549802e-01,-1.141835618870106969e-02
1.791296567025667252e-01,-1.689839271436950896e-01
3.263010351700752487e-01,3.894289599308617400e-01
3.109475592831858481e-01,-4.759243544350291177e-01
-2.554543036485244500e-01,4.656115611254514342e-01
-1.783961923784435077e-01,-6.947416874628400962e-02
-3.221748277995875598e-01,-6.900605843020309049e-02
1.020765363971237322e-01,-3.202726347837257515e-01
-2.316853409909745351e-02,2.623091959763905190e-01
3.044123768157318555e-01,-2.407981256611101406e-01
-4.280936842535353337e-01,4.884668720852786139e-01
3.781950545822223009e-01,2.442869225856699605e-02
1.131197483616578625e-01,-2.466886383929352278e-01
3.737763820358481204e-01,3.338394342269415671e-01
-1.220181096692400102e-01,2.894215719818837157e-02
-9.080472516079757250e-02,1.034312011766906902e-01
-3.637971038727798034e-01,-1.000436698248772724e-02
6.954544083872565147e-03,-4.973791339218459062e-01
-3.846338251482062098e-01,-4.585316612420934357e-01
-2.945065166647150567e-01,2.582699264889743995e-01
-3.873482792502354055e-01,-3.968642409555914879e-02
4.498705697809570747e-01,-9.950039822489725738e-02
-1.564873054458993107e-01,-2.842209030074975828e-01
-9.374911086127776794e-02,-4.050833920985029146e-01
4.633027895495505089e-01,-3.732182525596787204e-01
3.787258957122515701e-01,1.611876929460752950e-01
-4.351221878694673806e-01,3.890384089655705702e-01
-2.593865228210145979e-01,-7.036141980910474471e-03
3.744410892725273665e-02,-1.701047819475927647e-01
-2.344683217959822943e-02,-3.963933293554939841e-01
1.162645552221554801e-01,-1.086250318878708571e-02
8.505226954664991956e-02,-2.695654004373617685e-01
4.081138890987986434e-01,1.960249807056155535e-01
3.737061006709145317e-01,1.958759509437315027e-01
3.439242071671336776e-01,2.291821517985792034e-01
4.459833832936366260e-01,-4.395047517018627059e-01
-2.274387107992160428e-01,3.687031790562071421e-01
1.414166211966728093e-01,-3.094538925996603851e-01
7.512968744702595847e-02,-2.355299924317599269e-01
-3.879418683573220838e-01,4.699649460514295218e-01
-1.272020135235430727e-01,-3.450874934581673048e-01
2.115803445849409881e-01,1.249459296604574915e-01
8.418224849616909311e-02,3.908169389824532325e-01
-1.288684450944695692e-01,3.971001883018125955e-01
2.356700099951636318e-01,-4.409202021480942979e-02
-8.186414691073434780e-02,4.214951489562288600e-01
2.586830903273028559e-01,3.652751114037374736e-01
-3.865539896098235118e-01,2.993371870668651291e-01
4.767358409618870363e-01,-1.857466638957426253e-01
3.231744540343030048e-01,-1.337655563282880156e-01
2.605483612294439994e-03,1.969096171645008941e-01
-1.250235675208354602e-01,2.683504717083809443e-01
-3.668031644515135636e-01,-1.352113648238970067e-01
1.350265487436726544e-02,1.258731540998970777e-01
-3.301900672071991227e-01,-4.703902719693016099e-01
7.054464217360456764e-03,4.685173748262326798e-01
3.071145018558874007e-01,1.774654269736934686e-01
-3.546291390847894354e-01,2.208085782165249422e-01
1.031668780282429532e-01,4.403191274461706883e-01
-2.227243173375231811e-01,-1.011546786165335408e-02
3.431834343899424211e-01,3.141054032572397903e-01
2.852549875704366578e-01,-1.371931524639798672e-01
2.037289223378021819e-01,-4.094379499688227675e-01
1.835105618194593502e-01,1.466271695841778744e-01
-2.181408876044984846e-01,-4.761132670395004096e-01
2.054968950324600752e-01,-3.026450406255764558e-01
3.426471160536168625e-01,-6.941959200401824626e-02
-2.932578794901368746e-01,-1.340325891796284030e-01
4.825492340876634534e-02,-2.724282955777226345e-01
4.425590122534275306e-01,-2.032806945525585107e-01
3.324754492287789603e-02,-4.392684089157964933e-01
-2.934755243184890630e-02,6.253300761889508952e-02
-1.555142671542716626e-01,2.951653099521218127e-01
9.904561875415875127e-02,6.060793061999329018e-02
2.575642144922559162e-01,2.697776254604694612e-02
-4.670339792299210702e-01,3.886162184068689962e-01
-2.922600104569087476e-01,-2.771967198168363566e-01
6.550999109256350206e-02,-1.999141230562869465e-01
-4.308113868263279134e-01,-1.313451752955423490e-01
4.760250455350448218e-01,-4.624304641155742024e-01
-3.780813356178534534e-01,3.339772214093402192e-01
-1.029349792977265476e-01,-7.679135874342012114e-02
3.058027054325806460e-01,2.188181958197706889e-01
-1.056434027016455030e-01,4.588123694034363376e-01
4.711688418192840067e-02,-1.324275216010959710e-01
1.389509387795379303e-01,-1.820592720218670857e-01
-1.605755279170615613e-01,2.247599293278255417e-01
-3.988175828327443773e-01,-1.478550026368490866e-01
2.062027362511831829e-01,3.184766623233091787e-01
-4.266890422693099816e-01,9.980291681817521354e-02
4.272308305325565186e-02,-3.685410097432520460e-01
-4.517974506888253750e-01,1.860572937978803854e-01
-4.289079661727295822e-01,-2.764639077529745248e-01
1.450653421672760401e-01,2.341769853423963099e-01
-4.192415279801921940e-02,-1.740036390449445913e-01
-2.245797583476503434e-01,2.567496091138922742e-01
4.207471678142185589e-01,2.911129811869818673e-01
-3.112102722607142935e-01,1.718700149856788595e-01
-1.607062006144702460e-01,-1.067421966341900591e-01
2.400203931689202375e-01,-8.059511814080169700e-02
-4.151768637365276238e-01,-7.665040329531276619e-02
-1.754852206961556582e-01,3.240160592018846430e-01
-4.874132797411548923e-01,-3.353150892583625087e-01
-1.394861256683533890e-01,-4.621682268703376506e-01
-7.732570400301924662e-02,-4.400119567716669344e-01
-2.545579776980024245e-01,-2.128803968846575689e-01
3.344029268721341874e-01,-3.733181411198062682e-01
-2.670361625561198937e-01,2.747363943432209327e-02
4.195434214731315337e-02,1.032287676759989919e-01
-5.346339234975659022e-02,-3.738003601696560096e-01
-1.950340593978779624e-01,3.535194831790168246e-01
-2.272323086718585836e-02,3.682548116981658182e-01
-1.596506574349658425e-01,3.668880430559457451e-01
3.041656289905824706e-01,3.612117434639230962e-01
3.231285135925882623e-01,-4.069897876432531092e-01
4.560753176730217295e-02,-4.734622796510659093e-01
1.358038216108125862e-01,1.966498462680267290e-01
-3.888859953263478220e-01,-3.068880659441605707e-01
3.977703830113257788e-01,2.662755404605647302e-01
1.816037555714452301e-01,-2.724960793030067885e-01
-8.815968261953800733e-02,4.898603154530389858e-01
2.378256455143881454e-01,4.397792373540668209e-01
2.399290441347659841e-01,1.951331055263958725e-01
-2.320159066793947011e-01,1.002458589481871609e-01
-4.977675721937643294e-01,4.051920745245361499e-01
-2.383674276148012583e-01,-4.061397444616270808e-02
-1.904625122578299246e-01,-2.687654267149582332e-01
-4.266515492938635634e-01,2.232079120636917269e-01
3.738816973475384553e-01,6.018861418966793553e-02
-1.726094197190908008e-01,-2.037770625107156730e-01
3.977628027751249906e-01,3.985989690849218170e-01
1.814421893828495336e-01,2.512011153276877962e-01
1.187780093494534284e-01,1.289761054810550922e-01
2.467915898215933268e-01,-1.407861767998471736e-01
1.251564172813197581e-02,-3.851454290714649842e-01
7.109713916109752785e-02,3.773064844980526800e-02
3.999060266368972272e-01,-1.469774375578047076e-01
4.762324055422456071e-01,1.964797888983294827e-01
7.562221175898581338e-02,2.772009708395167804e-01
2.678406054265697889e-01,8.970309125890545132e-02
4.135654139850549749e-01,-1.794430637938160544e-01
2.156235591842287080e-01,-1.080282096652160073e-01
4.434996969450424875e-01,-6.135390201900404322e-02
-1.257014050101837033e-01,-3.831601942681432671e-02
7.225922960097933001e-02,4.246478201776489048e-01
-4.677198980967390285e-01,1.086339482822318292e-01
-2.410765747477590371e-02,2.636757797324900884e-02
-8.402036131529167645e-04,4.330025733169626245e-01
3.561956423028013463e-02,-4.451773864957406929e-02
-1.262998978528984684e-01,-5.979594507647809608e-03
4.425425251872960875e-01,3.235434259010760427e-01
2.208367370826374021e-01,2.305158451692729815e-01
-4.579624004009663629e-01,-3.033860007369660328e-01
-4.508588526892733928e-01,-2.009270543547118371e-01
2.042938077537855279e-01,-4.435378900978328987e-01
4.051355132839682960e-01,4.636295078382087764e-01
2.059310999489572525e-01,-4.747242582904585562e-01
-3.944701569403744612e-01,-4.959710375181792807e-01
-4.555384907211645906e-01,-4.421806598263764432e-01
-3.892204972085834269e-01,-4.240983907091583349e-01
8.695237243868389476e-02,2.570611534957082944e-01
4.773213581513461867e-01,-3.384008902074430170e-01
-2.153689972739442626e-01,1.804106613436147200e-01
2.838579830205437138e-01,1.230287437674281448e-01
4.286830469186799775e-01,4.899862120205880078e-01
-2.301449880608013795e-02,1.300956634945920620e-01
1.113695096661897338e-01,2.637182041268563981e-02
2.061446192602774952e-01,-6.822128369260099801e-02
3.694767149294292397e-01,-2.811830710461797334e-01
1.507825228597234613e-01,3.597470284473807678e-01
-9.352672151697588587e-02,3.887035866054733835e-01
1.325043463401985588e-02,-4.661817891752124791e-03
1.176812663345194465e-01,2.638945998336195697e-01
1.122809850343877737e-02,-2.659663480687423087e-01
1.857978857509936521e-01,-3.706795621256760431e-01
-4.516934657822792576e-01,4.595010711725590058e-01
-4.009771769697348387e-01,2.668038061159618279e-01
1.928191661912849186e-01,4.260304052019271981e-01
-2.391736653351261011e-01,-3.160892453416040415e-01
4.707591867971548938e-01,-1.389795055669469370e-01
-3.678875191459722305e-01,-2.763879284306285378e-01
-2.130181564797439531e-01,-6.379846037546579862e-02
3.415899713245093006e-01,-3.042449515620702094e-01
-1.379303493114452939e-01,-2.166433218256997306e-01
2.118455687797278220e-01,2.693443841068254851e-01
-1.444251735560573568e-01,-3.218460578559163565e-01
1.349804903053865579e-01,4.686074838086549676e-01
-6.925078413256181842e-02,7.745227397848990225e-02
-4.982331342121129047e-01,-4.342594571593137998e-01
-3.533058220253249004e-01,-5.651608024670003866e-02
-2.120575068046098577e-01,-4.399326882817325979e-01
-4.607815964365887251e-01,3.542872822475299222e-01
3.962641491051903664e-01,-3.914121726028812476e-01
4.326757076335292496e-01,-1.328537047978566032e-01
-1.230706266786818215e-01,-1.098923287537989374e-01
1.369490093012507292e-01,-4.602272250780023999e-01
-2.402346322408556167e-01,4.328299030378793266e-01
3.612263325235611777e-01,-1.418699342879321257e-01
-3.199888354919593891e-01,3.537964360531526409e-01
2.062699695346956463e-01,4.212868777144303245e-02
-8.923828411682813155e-02,2.195017747977245914e-02
2.428282718088135006e-01,-2.097784139227730216e-01
3.762353855580207740e-01,-3.619105798170741406e-01
-1.604824650234121242e-01,1.324005846577081813e-01
-2.137086592720486775e-02,-1.122835976970812805e-01
-1.231547398828951589e-01,-2.509280457651620333e-01
3.085684716785767057e-01,-2.029646166914099437e-01
-1.526561513288922090e-01,-4.391058903857426171e-02
-4.013952574054606703e-01,4.000323145935428260e-01
-2.946038292089662725e-01,-4.017389367058952221e-01
2.100891607957909302e-01,3.934660091881906907e-01
-2.642327128731953093e-02,-4.772916934637852493e-01
-1.940389456131620394e-01,-2.325965180008781608e-01
-3.270858294607736916e-01,-2.311066169560052896e-01
-2.502397571937332518e-02,-3.519242980126415787e-01
3.681674088149339275e-02,4.245170613259847125e-01
-3.564597830959751468e-01,2.870628127473335081e-02
3.441598163106082686e-01,4.628017361986353495e-01
-2.899068127875303325e-01,-3.626792995763526983e-01
1.349247229946876625e-01,-3.350257515782743556e-01
-4.665620005763441158e-01,2.855288214305066186e-01
1.432075759421444772e-01,9.318220458257335526e-02
-4.641755737043402052e-01,-1.703268268388154483e-01
1.153490169390218728e-01,-3.923512417567641686e-01
1.499320968545986010e-01,2.622154949175717342e-02
3.953800629425889557e-02,2.920259591292367340e-01
4.281240026850151037e-01,1.056582124695702313e-01
-4.562919586480597700e-01,4.072282907635751958e-02
4.987448172660338130e-01,3.668840710386471193e-01
2.508588116102449805e-01,-3.949911436303673029e-01
4.009985835985032665e-01,-4.906857376748313682e-01
1.074766387480633779e-02,-1.110414353268315280e-01
2.064922545502651530e-01,3.547369338640756764e-01
1.082602598119735554e-01,-4.361916132953327918e-01
-3.971616513185141084e-01,-3.851095722611965200e-01
3.059686850097997901e-01,-1.671647281661298723e-01
2.423949993853104223e-01,-2.813890706963056432e-01
2.696743383790622950e-01,1.613398302199005874e-01
-1.991172934838076058e-01,3.963804177623673347e-02
1.122060904185678398e-03,1.598989801827078727e-01
-2.229712192117329628e-01,-4.020461669124267279e-01
-1.984952682003740809e-01,-3.044000051341925195e-01
-2.300729595922223480e-01,2.368252657775321568e-02
2.763026458814383246e-01,-2.238228172414306050e-01
2.647720873194814306e-01,2.297520363111905106e-01
4.857202995625096997e-02,3.359321626991033059e-03
9.782196265508961985e-02,-7.957192170107105222e-02
4.119264368141070665e-03,2.336182306491542682e-01
-1.946612181437305800e-01,4.265614843642014375e-01
6.035348538915349254e-04,5.717146007624491350e-02
-3.594515151653976393e-01,-4.772836265951777013e-01
5.441578211075713198e-03,-4.182851062901759009e-01
3.384786371724393672e-01,-3.554036607982206941e-02
1.747791711759179023e-01,-4.041418713073926527e-01
4.769410204617207105e-01,-3.065393236534184607e-01
-3.122994140317829070e-01,-4.402107711998048956e-01
-1.753524816317503232e-01,-4.735256309981447642e-01
8.270082098753990529e-02,2.354885630506004315e-03
-1.599653823909753803e-01,-2.449835078234221530e-01
-9.357398431645780335e-02,-1.724528754456971635e-03
-4.666685313608169294e-01,1.544622009046165978e-01
-4.643008155516915592e-01,-4.102307452289102874e-01
4.086409657032740728e-01,-4.187005180529339010e-01
-7.271992457051316971e-02,-3.029124528934865612e-01
-2.296005501061057497e-02,-2.482067508190369809e-01
-3.164018632332106784e-01,-3.038715494853797550e-01
-5.492343457240123072e-02,2.442897934062010223e-01
-3.151833556815989423e-01,-1.683110083291909087e-01
-4.891762035808410181e-01,-6.163546229032147022e-02
2.747069173622325722e-01,4.674228272454353794e-01
1.140521903728453634e-01,-1.097309154394500719e-01
-2.927612252540499616e-01,-4.728844849090558244e-01
1.313838160172986214e-01,-1.444973629943536175e-01
-5.048162877653662728e-02,4.924573925958924403e-01
4.226836991253180575e-01,-3.715502303788239535e-01
1.111670454179080995e-02,3.946719139604782378e-01
-4.230814422080452220e-01,4.360534151280717197e-01
3.741075190126716965e-01,-4.645053399392787274e-01
-2.844452107139988639e-01,1.959267186621596046e-01
-2.338278165336321879e-01,2.936879357835116555e-01
3.432781990307529618e-01,3.757029110055577076e-02
6.711492227462231841e-02,-6.549253779344026138e-02
-4.888351698209123519e-01,1.828240126337922489e-01
-2.501553318809349169e-01,3.291335492190058387e-01
-2.507540076923538419e-01,1.959769327047636289e-01
2.383365583549332534e-01,-3.214112570348174325e-01
-2.878082654591140876e-01,4.835696932522688396e-01
-1.924524910288773760e-01,2.421112988869683069e-01
-3.862155369201601962e-01,-1.812761561506969210e-01
-1.006072857165154627e-01,-3.276913817609677926e-01
1.691979461990973932e-01,-6.239377801170380156e-02
3.982091714423400264e-01,-2.586696728501927667e-01
6.638882062905501757e-02,4.593437610957641359e-01
1.384764687480773415e-01,-4.179312001298957080e-01
-2.257598322083170517e-01,-2.754237722785402021e-01
4.823614720723062160e-02,-4.057834232523208073e-01
4.435268058277789804e-01,1.795931698244551677e-01
-4.540982819027271633e-01,7.803466618542125033e-02
2.061621025480265545e-01,7.800667115548433339e-02
-2.956946978865261366e-01,1.331137694740422983e-01
-3.867499258540699203e-01,4.323555286478472648e-01
3.794793735398903634e-01,3.678038015061398380e-01
-2.592995246133383280e-01,3.983946499806375607e-01
3.765967299812477687e-01,4.373667109206801906e-01
4.485287852365724137e-01,-3.031388493153100994e-01
-2.464512350973845634e-01,5.917074463952575608e-02
-3.238491373653148986e-01,-3.388669198441622843e-01
1.434648880292966472e-02,-3.422789189587923664e-01
4.427696501982867350e-01,4.554528358385316333e-01
-5.729720209115206353e-02,-1.376918446867123891e-01
-1.939924933916263305e-01,-3.736563091588759322e-01
-1.631178833943679185e-01,-4.372035743294226950e-01
6.826332317392824756e-02,3.163543962837015999e-01
-4.882869289397650525e-01,3.280555194195155511e-01
-5.788295285627169384e-02,-4.095659625176149010e-01
2.498154038878670213e-01,-9.939187566768687906e-03
4.411534707183944470e-01,-4.757291327261841118e-01
-5.168364154964343038e-02,1.548324878863135412e-01
-1.909571540168674419e-01,3.888933223769928671e-01
3.725152307886945291e-01,-2.126551697635705174e-01
-2.537240844300020504e-01,-7.305176326975791612e-02
2.107074084928897417e-01,-1.474093833803618303e-01
1.748139960492608169e-01,-3.073246594933152775e-01
2.269220668175943312e-01,1.590660440166070388e-01
