nu transmission
1.836489651412499979 0.103940000000000005
1.836034059825000231 0.123280000000000001
1.835578468237500038 0.132229999999999986
1.835122876650000068 0.105850000000000000
1.834667285062500319 0.079890000000000003
1.834211693475000127 0.107789999999999997
1.833756101887500156 0.122350000000000000
1.833300510300000186 0.080649999999999999
1.832844918712500215 0.064119999999999996
1.832389327125000467 0.074990000000000001
1.831933735537500052 0.069519999999999998
1.831478143950000304 0.065970000000000001
1.831022552362500333 0.070770000000000000
1.830566960775000140 0.072599999999999998
1.830111369187500170 0.074889999999999998
1.829655777600000199 0.051600000000000000
1.829200186012500007 0.051670000000000001
1.828744594425000258 0.061120000000000001
1.828289002837500288 0.057180000000000002
1.827833411250000317 0.041599999999999998
1.827377819662500347 0.027850000000000000
1.826922228075000376 0.062539999999999998
1.826466636487500184 0.068909999999999999
1.826011044900000435 0.063219999999999998
1.825555453312500243 0.028299999999999999
1.825099861725000272 0.046339999999999999
1.824644270137500079 0.045050000000000000
1.824188678550000331 0.029749999999999999
1.823733086962499916 0.041209999999999997
1.823277495375000168 0.088529999999999998
1.822821903787500197 0.124249999999999999
1.822366312200000227 0.098019999999999996
1.821910720612500256 0.075020000000000003
1.821455129025000064 0.080979999999999996
1.820999537437500093 0.059670000000000001
1.820543945850000345 0.073830000000000007
1.820088354262500152 0.063030000000000003
1.819632762675000182 0.042619999999999998
1.819177171087500433 0.039289999999999999
1.818721579500000463 0.068610000000000004
1.818265987912500492 0.070220000000000005
1.817810396325000522 0.076789999999999997
1.817354804737500107 0.088660000000000003
1.816899213150000136 0.098580000000000001
1.816443621562500388 0.061339999999999999
1.815988029974999973 0.026280000000000001
1.815532438387500225 0.059200000000000003
1.815076846800000254 0.067849999999999994
1.814621255212500284 0.052589999999999998
1.814165663625000091 0.037719999999999997
1.813710072037500121 0.015740000000000001
1.813254480450000372 0.063899999999999998
1.812798888862500402 0.084680000000000005
1.812343297275000431 0.064589999999999995
1.811887705687500238 0.053319999999999999
1.811432114100000268 0.060139999999999999
1.810976522512500297 0.070190000000000002
1.810520930925000327 0.089550000000000005
1.810065339337500356 0.102190000000000003
1.809609747750000164 0.085669999999999996
1.809154156162500193 0.064329999999999998
1.808698564575000223 0.065900000000000000
1.808242972987500030 0.059130000000000002
1.807787381400000282 0.050810000000000001
1.807331789812500089 0.054570000000000000
1.806876198225000341 0.050009999999999999
1.806420606637500370 0.041869999999999997
1.805965015050000178 0.036200000000000003
1.805509423462500207 0.047840000000000001
1.805053831875000236 0.061760000000000002
1.804598240287500266 0.069300000000000000
1.804142648700000073 0.072120000000000004
1.803687057112500103 0.066290000000000002
1.803231465525000132 0.046820000000000001
1.802775873937500162 0.058529999999999999
1.802320282350000191 0.080689999999999998
1.801864690762499999 0.092189999999999994
1.801409099175000250 0.103599999999999998
1.800953507587500280 0.107319999999999999
1.800497916000000309 0.106840000000000004
1.800042324412500339 0.101559999999999997
1.799586732825000368 0.089149999999999993
1.799131141237500175 0.097299999999999998
1.798675549650000205 0.099930000000000005
1.798219958062500234 0.083220000000000002
1.797764366475000042 0.074560000000000001
1.797308774887500293 0.094299999999999995
1.796853183300000101 0.116159999999999999
1.796397591712500130 0.101510000000000003
1.795942000125000160 0.075380000000000003
1.795486408537500411 0.067010000000000000
1.795030816949999997 0.076420000000000002
1.794575225362500248 0.103239999999999998
1.794119633775000278 0.140009999999999996
1.793664042187500307 0.153239999999999987
1.793208450600000337 0.116120000000000001
1.792752859012500366 0.053039999999999997
1.792297267425000173 0.028000000000000001
1.791841675837500203 0.019009999999999999
1.791386084250000232 0.020780000000000000
1.790930492662500262 0.031250000000000000
1.790474901075000291 0.026689999999999998
1.790019309487500099 0.060630000000000003
1.789563717900000128 0.082210000000000005
1.789108126312499936 0.069949999999999998
1.788652534725000187 0.091660000000000005
1.788196943137500217 0.096000000000000002
1.787741351550000246 0.072450000000000001
1.787285759962500276 0.070840000000000000
1.786830168375000305 0.069559999999999997
1.786374576787500335 0.068459999999999993
1.785918985200000364 0.076980000000000007
1.785463393612500171 0.070090000000000000
1.785007802025000201 0.061460000000000001
1.784552210437500230 0.046699999999999998
1.784096618850000038 0.029600000000000001
1.783641027262500067 0.024539999999999999
1.783185435675000319 0.035270000000000003
1.782729844087500348 0.052040000000000003
1.782274252500000156 0.060639999999999999
1.781818660912500185 0.078030000000000002
1.781363069325000215 0.087529999999999997
1.780907477737500244 0.067739999999999995
1.780451886150000274 0.060810000000000003
1.779996294562500081 0.080699999999999994
1.779540702975000332 0.094630000000000006
1.779085111387499918 0.090770000000000003
1.778629519800000169 0.083640000000000006
1.778173928212500199 0.075889999999999999
1.777718336625000228 0.068449999999999997
1.777262745037500258 0.066449999999999995
1.776807153450000065 0.075439999999999993
1.776351561862500317 0.093450000000000005
1.775895970275000124 0.100150000000000003
1.775440378687500376 0.097930000000000003
1.774984787100000183 0.099890000000000007
1.774529195512500435 0.091350000000000001
1.774073603925000464 0.082040000000000002
1.773618012337500272 0.080869999999999997
1.773162420750000301 0.085480000000000000
1.772706829162500108 0.089109999999999995
1.772251237574999916 0.081589999999999996
1.771795645987500167 0.053140000000000000
1.771340054400000197 0.035580000000000001
1.770884462812500226 0.056669999999999998
1.770428871225000256 0.071090000000000000
1.769973279637500063 0.074020000000000002
1.769517688050000093 0.099680000000000005
1.769062096462500122 0.115169999999999995
1.768606504875000374 0.103559999999999999
1.768150913287500403 0.087809999999999999
1.767695321700000211 0.068980000000000000
1.767239730112500240 0.061260000000000002
1.766784138525000492 0.057540000000000001
1.766328546937500077 0.049779999999999998
1.765872955350000106 0.051060000000000001
1.765417363762499914 0.055000000000000000
1.764961772175000165 0.073910000000000003
1.764506180587500195 0.098930000000000004
1.764050589000000224 0.106420000000000001
1.763594997412500032 0.085639999999999994
1.763139405825000283 0.053749999999999999
1.762683814237500091 0.034020000000000002
1.762228222650000120 0.039640000000000002
1.761772631062500150 0.053480000000000000
1.761317039475000179 0.059540000000000003
1.760861447887500431 0.055910000000000001
1.760405856300000238 0.062539999999999998
1.759950264712500045 0.081000000000000003
1.759494673125000075 0.083460000000000006
1.759039081537500326 0.075259999999999994
1.758583489950000134 0.067540000000000003
1.758127898362500163 0.073999999999999996
1.757672306775000193 0.081350000000000006
1.757216715187500222 0.076410000000000006
1.756761123600000252 0.070709999999999995
1.756305532012500281 0.073859999999999995
1.755849940425000311 0.080799999999999997
1.755394348837500340 0.082489999999999994
1.754938757250000148 0.075100000000000000
1.754483165662500177 0.055939999999999997
1.754027574075000429 0.046280000000000002
1.753571982487500236 0.053330000000000002
1.753116390900000265 0.051950000000000003
1.752660799312500073 0.035850000000000000
1.752205207725000324 0.039120000000000002
1.751749616137500132 0.058770000000000003
1.751294024550000161 0.075480000000000005
1.750838432962500191 0.054590000000000000
1.750382841375000220 0.036710000000000000
1.749927249787500250 0.043350000000000000
1.749471658200000057 0.055399999999999998
1.749016066612500309 0.059049999999999998
1.748560475025000338 0.062979999999999994
1.748104883437500368 0.057430000000000002
1.747649291850000397 0.052900000000000003
1.747193700262500204 0.060900000000000003
1.746738108675000234 0.060650000000000003
1.746282517087500263 0.048700000000000000
1.745826925500000071 0.039230000000000001
1.745371333912500100 0.044540000000000003
1.744915742325000352 0.056279999999999997
1.744460150737500159 0.066449999999999995
1.744004559150000189 0.067290000000000003
1.743548967562500218 0.063119999999999996
1.743093375975000248 0.064360000000000001
1.742637784387500277 0.075190000000000007
1.742182195162500280 0.073800000000000004
1.741726603575000309 0.062269999999999999
1.741271011987500117 0.070449999999999999
1.740815420400000368 0.091300000000000006
1.740359828812500176 0.087700000000000000
1.739904237225000427 0.068809999999999996
1.739448645637500235 0.062990000000000004
1.738993054050000042 0.061609999999999998
1.738537462462500072 0.055710000000000003
1.738081870875000323 0.060789999999999997
1.737626279287500131 0.073980000000000004
1.737170687700000160 0.085989999999999997
1.736715096112500190 0.084820000000000007
1.736259504525000219 0.074560000000000001
1.735803912937500249 0.065280000000000005
1.735348321350000278 0.065920000000000006
1.734892729762500085 0.076660000000000006
1.734437138175000337 0.087309999999999999
1.733981546587500144 0.088249999999999995
1.733525955000000174 0.076009999999999994
1.733070363412500425 0.059880000000000003
1.732614771825000011 0.055270000000000000
1.732159180237500040 0.066689999999999999
1.731703588650000070 0.079380000000000006
1.731247997062500099 0.070569999999999994
1.730792405475000129 0.063320000000000001
1.730336813887500158 0.066170000000000007
1.729881222300000188 0.068000000000000005
1.729425630712499995 0.083049999999999999
1.728970039125000246 0.098720000000000002
1.728514447537500276 0.094369999999999996
1.728058855950000305 0.076990000000000003
1.727603264362500335 0.066780000000000006
1.727147672775000364 0.057439999999999998
1.726692081187500172 0.059249999999999997
1.726236489600000201 0.081320000000000003
1.725780898012500009 0.088730000000000003
1.725325306425000260 0.073599999999999999
1.724869714837500290 0.065070000000000003
1.724414123250000097 0.062320000000000000
1.723958531662500349 0.057110000000000001
1.723502940075000156 0.061699999999999998
1.723047348487500185 0.065610000000000002
1.722591756900000215 0.066110000000000002
1.722136165312500244 0.070660000000000001
1.721680573725000274 0.068360000000000004
1.721224982137500303 0.053530000000000001
1.720769390550000333 0.050270000000000002
1.720313798962499918 0.065640000000000004
1.719858207375000170 0.079500000000000001
1.719402615787500199 0.078270000000000006
1.718947024200000007 0.072040000000000007
1.718491432612500258 0.068750000000000006
1.718035841025000066 0.063490000000000005
1.717580249437500095 0.063369999999999996
1.717124657850000125 0.052479999999999999
1.716669066262500154 0.041300000000000003
1.716213474675000183 0.046190000000000002
1.715757883087500213 0.046219999999999997
1.715302291500000242 0.037719999999999997
1.714846699912500272 0.042400000000000000
1.714391108325000301 0.060290000000000003
1.713935516737500109 0.075689999999999993
1.713479925150000138 0.081619999999999998
1.713024333562500168 0.088300000000000003
1.712568741974999975 0.089160000000000003
1.712113150387500227 0.077070000000000000
1.711657558800000034 0.065930000000000002
1.711201967212500286 0.060269999999999997
1.710746375625000093 0.061320000000000000
1.710290784037500122 0.072239999999999999
1.709835192450000152 0.090679999999999997
1.709379600862500181 0.090630000000000002
1.708924009275000433 0.071580000000000005
1.708468417687500240 0.058250000000000003
1.708012826100000492 0.061820000000000000
1.707557234512500077 0.074929999999999997
1.707101642925000107 0.088429999999999995
1.706646051337500136 0.100199999999999997
1.706190459749999944 0.093039999999999998
1.705734868162500195 0.070120000000000002
1.705279276575000003 0.053260000000000002
1.704823684987500032 0.044130000000000003
1.704368093400000284 0.045539999999999997
1.703912501812500313 0.062689999999999996
1.703456910225000120 0.080909999999999996
1.703001318637500150 0.087679999999999994
1.702545727050000401 0.092140000000000000
1.702090135462500209 0.090020000000000003
1.701634543875000238 0.081890000000000004
1.701178952287500046 0.075509999999999994
1.700723360700000075 0.072989999999999999
1.700267769112500105 0.069660000000000000
1.699812177525000134 0.064589999999999995
1.699356585937500164 0.061830000000000003
1.698900994350000193 0.057389999999999997
1.698445402762500223 0.053530000000000001
1.697989811175000252 0.055419999999999997
1.697534219587500059 0.052449999999999997
1.697078628000000089 0.052909999999999999
1.696623036412500118 0.063339999999999994
1.696167444825000148 0.070340000000000000
1.695711853237500177 0.069519999999999998
1.695256261650000207 0.059589999999999997
1.694800670062500014 0.050369999999999998
1.694345078475000266 0.053460000000000001
1.693889486887500073 0.048450000000000000
1.693433895300000103 0.045140000000000000
1.692978303712500132 0.060789999999999997
1.692522712125000162 0.070449999999999999
1.692067120537500191 0.060359999999999997
1.691611528950000221 0.050209999999999998
1.691155937362500250 0.051049999999999998
1.690700345775000280 0.048800000000000003
1.690244754187500309 0.040590000000000001
1.689789162600000116 0.044970000000000003
1.689333571012500146 0.067180000000000004
1.688877979425000175 0.089050000000000004
1.688422387837499983 0.088630000000000000
1.687966796250000012 0.071010000000000004
1.687511204662500042 0.060179999999999997
1.687055613075000071 0.056480000000000002
1.686600021487500101 0.056970000000000000
1.686144429900000130 0.062480000000000001
1.685688838312500160 0.060019999999999997
1.685233246725000189 0.044679999999999997
1.684777655137500219 0.035479999999999998
1.684322063550000026 0.045019999999999998
1.683866471962500277 0.057590000000000002
1.683410880375000085 0.062089999999999999
1.682955288787500336 0.066809999999999994
1.682499697200000366 0.071540000000000006
1.682044105612499951 0.066850000000000007
1.681588514025000203 0.066439999999999999
1.681132922437500010 0.075480000000000005
1.680677330850000040 0.077979999999999994
1.680221739262500069 0.072989999999999999
1.679766147675000321 0.063810000000000006
1.679310556087500350 0.053019999999999998
1.678854964500000158 0.045730000000000000
1.678399372912500187 0.056750000000000002
1.677943781325000216 0.063219999999999998
1.677488189737500246 0.054379999999999998
1.677032598150000275 0.049299999999999997
1.676577006562500083 0.059200000000000003
1.676121414975000334 0.073830000000000007
1.675665823387500142 0.075160000000000005
1.675210231800000171 0.064769999999999994
1.674754640212500201 0.061249999999999999
1.674299048625000230 0.072510000000000005
1.673843457037500038 0.085129999999999997
1.673387865450000067 0.084580000000000002
1.672932273862500097 0.076399999999999996
1.672476682275000126 0.065150000000000000
1.672021090687500378 0.054010000000000002
1.671565499100000185 0.051150000000000001
1.671109907512500214 0.055570000000000001
1.670654315925000244 0.060510000000000001
1.670198724337500273 0.060409999999999998
1.669743132750000303 0.049720000000000000
1.669287541162500110 0.039520000000000000
1.668831949575000140 0.037679999999999998
1.668376357987500169 0.042320000000000003
1.667920766400000199 0.049480000000000003
1.667465174812500228 0.056509999999999998
1.667009583225000258 0.062320000000000000
1.666553991637500287 0.066519999999999996
1.666098400050000095 0.069500000000000006
1.665642808462500124 0.072679999999999995
1.665187216875000153 0.072239999999999999
1.664731625287500183 0.074870000000000006
1.664276033700000212 0.080310000000000006
1.663820442112500464 0.076810000000000003
1.663364850525000271 0.069559999999999997
1.662909258937500079 0.069480000000000000
1.662453667350000108 0.077939999999999995
1.661998075762500138 0.081600000000000006
1.661542484175000167 0.065939999999999999
1.661086892587499975 0.044069999999999998
1.660631301000000226 0.035619999999999999
1.660175709412500034 0.041930000000000002
1.659720117825000063 0.047500000000000001
1.659264526237500093 0.052589999999999998
1.658808934650000122 0.061890000000000001
1.658353343062500374 0.070050000000000001
1.657897751475000181 0.073920000000000000
1.657442159887500432 0.073929999999999996
1.656986568300000240 0.068550000000000000
1.656530976712500047 0.058869999999999999
1.656075385125000299 0.058560000000000001
1.655619793537500106 0.067440000000000000
1.655164201950000136 0.072010000000000005
1.654708610362500165 0.068659999999999999
1.654253018775000195 0.063600000000000004
1.653797427187500224 0.061990000000000003
1.653341835600000254 0.063450000000000006
1.652886244012500061 0.061760000000000002
1.652430652425000313 0.057570000000000003
1.651975060837500120 0.062500000000000000
1.651519469250000149 0.073679999999999995
1.651063877662500179 0.078680000000000000
1.650608286075000208 0.076880000000000004
1.650152694487500016 0.070239999999999997
1.649697102900000045 0.061710000000000001
1.649241511312500075 0.056349999999999997
1.648785919725000104 0.051909999999999998
1.648330328137500134 0.051860000000000003
1.647874736550000163 0.059360000000000003
1.647419144962500193 0.066879999999999995
1.646963553375000222 0.071700000000000000
1.646507961787500252 0.084470000000000003
1.646052370200000281 0.094240000000000004
1.645596778612500311 0.086279999999999996
1.645141187025000340 0.070870000000000002
1.644685595437500369 0.058700000000000002
1.644230003850000177 0.057680000000000002
1.643774412262499984 0.066689999999999999
1.643318820675000236 0.074600000000000000
1.642863229087500043 0.070319999999999994
1.642407637500000295 0.064729999999999996
1.641952045912500102 0.064430000000000001
1.641496454325000132 0.057119999999999997
1.641040862737500161 0.053789999999999998
1.640585271150000191 0.067580000000000001
1.640129679562500220 0.082860000000000003
1.639674087975000250 0.087040000000000006
1.639218496387500279 0.085110000000000005
1.638762904800000308 0.075249999999999997
1.638307313212500116 0.062729999999999994
1.637851721625000145 0.053730000000000000
1.637396130037499953 0.051900000000000002
1.636940538449999982 0.053620000000000001
1.636484946862500234 0.069290000000000004
1.636029355275000041 0.087819999999999995
1.635573763687500071 0.085870000000000002
1.635118172100000100 0.068620000000000000
1.634662580512500130 0.064130000000000006
1.634206988925000159 0.081979999999999997
1.633751397337500189 0.098510000000000000
1.633295805750000218 0.098339999999999997
1.632840214162500247 0.092109999999999997
1.632384622575000277 0.089429999999999996
1.631929030987500084 0.080549999999999997
1.631473439400000114 0.058650000000000001
1.631017847812500143 0.044490000000000002
1.630562256224999951 0.050709999999999998
1.630106664637499980 0.057860000000000002
1.629651075412500205 0.053420000000000002
1.629195483825000235 0.055980000000000002
1.628739892237500042 0.070690000000000003
1.628284300650000294 0.076990000000000003
1.627828709062500101 0.070410000000000000
1.627373117475000130 0.073289999999999994
1.626917525887500160 0.083470000000000003
1.626461934299999967 0.081170000000000006
1.626006342712500219 0.070680000000000007
1.625550751125000248 0.067720000000000002
1.625095159537500278 0.068750000000000006
1.624639567950000085 0.070519999999999999
1.624183976362500115 0.067799999999999999
1.623728384775000144 0.062420000000000003
1.623272793187500396 0.059389999999999998
1.622817201599999981 0.051369999999999999
1.622361610012500011 0.050189999999999999
1.621906018425000262 0.061370000000000001
1.621450426837500070 0.072029999999999997
1.620994835250000321 0.080820000000000003
1.620539243662500128 0.083779999999999993
1.620083652075000158 0.073990000000000000
1.619628060487500187 0.067960000000000007
1.619172468900000217 0.075139999999999998
1.618716877312500246 0.085309999999999997
1.618261285725000054 0.086340000000000000
1.617805694137500305 0.074779999999999999
1.617350102550000335 0.063880000000000006
1.616894510962500142 0.061769999999999999
1.616438919374999950 0.070029999999999995
1.615983327787499979 0.083190000000000000
1.615527736200000009 0.092910000000000006
1.615072144612500260 0.096619999999999998
1.614616553025000290 0.094009999999999996
1.614160961437500097 0.091660000000000005
1.613705369850000126 0.087139999999999995
1.613249778262500156 0.080189999999999997
1.612794186675000185 0.077929999999999999
1.612338595087500215 0.067330000000000001
1.611883003500000244 0.049349999999999998
1.611427411912500274 0.044929999999999998
1.610971820325000303 0.057480000000000003
1.610516228737500333 0.068980000000000000
1.610060637150000140 0.065100000000000005
1.609605045562500170 0.059720000000000002
1.609149453975000199 0.058689999999999999
1.608693862387500007 0.058520000000000003
1.608238270800000036 0.064030000000000004
1.607782679212500065 0.072450000000000001
1.607327087625000095 0.078020000000000006
1.606871496037500124 0.074160000000000004
1.606415904450000154 0.059909999999999998
1.605960312862500183 0.050349999999999999
1.605504721275000213 0.060609999999999997
1.605049129687500242 0.076649999999999996
1.604593538100000272 0.076550000000000007
1.604137946512499857 0.067780000000000007
1.603682354925000109 0.070190000000000002
1.603226763337500138 0.084580000000000002
1.602771171750000168 0.102859999999999993
1.602315580162499975 0.116260000000000002
1.601859988575000227 0.112129999999999994
1.601404396987500034 0.096680000000000002
1.600948805400000063 0.083299999999999999
1.600493213812500093 0.074179999999999996
1.600037622225000122 0.070300000000000001
1.599582030637500152 0.071389999999999995
1.599126439050000181 0.075380000000000003
1.598670847462500211 0.077969999999999998
1.598215255875000240 0.075770000000000004
1.597759664287500048 0.072340000000000002
1.597304072700000077 0.073859999999999995
1.596848481112500107 0.081140000000000004
1.596392889525000136 0.089480000000000004
1.595937297937500166 0.086900000000000005
1.595481706350000195 0.068930000000000005
1.595026114762500224 0.058069999999999997
1.594570523175000254 0.067320000000000005
1.594114931587500061 0.084129999999999996
1.593659340000000313 0.095649999999999999
1.593203748412500342 0.097540000000000002
1.592748156825000150 0.090950000000000003
1.592292565237500401 0.081379999999999994
1.591836973650000431 0.073499999999999996
1.591381382062500016 0.065449999999999994
1.590925790475000046 0.056809999999999999
1.590470198887500075 0.067919999999999994
1.590014607300000105 0.083400000000000002
1.589559015712500134 0.083019999999999997
1.589103424125000164 0.075630000000000003
1.588647832537500193 0.074679999999999996
1.588192240950000000 0.076829999999999996
1.587736649362500252 0.069599999999999995
1.587281057775000059 0.059409999999999998
1.586825466187500311 0.066259999999999999
1.586369874600000118 0.081309999999999993
1.585914283012500148 0.086360000000000006
1.585458691425000177 0.080060000000000006
1.585003099837499985 0.074029999999999999
1.584547508250000236 0.074270000000000003
1.584091916662500044 0.079310000000000005
1.583636325075000295 0.083339999999999997
1.583180733487500103 0.079850000000000004
1.582725141900000132 0.071879999999999999
1.582269550312500161 0.066309999999999994
1.581813958725000191 0.065439999999999998
1.581358367137500220 0.070169999999999996
1.580902775550000028 0.077359999999999998
1.580447183962500279 0.078270000000000006
1.579991592375000087 0.074789999999999995
1.579536000787500338 0.079020000000000007
1.579080409200000146 0.086809999999999998
1.578624817612499953 0.080549999999999997
1.578169226025000205 0.066610000000000003
1.577713634437500012 0.067599999999999993
1.577258042850000042 0.077829999999999996
1.576802451262500293 0.080229999999999996
1.576346859675000101 0.080180000000000001
1.575891268087500130 0.081759999999999999
1.575435676500000381 0.078950000000000006
1.574980084912500189 0.072249999999999995
1.574524493325000218 0.069110000000000005
1.574068901737500248 0.070840000000000000
1.573613310150000277 0.067299999999999999
1.573157718562500085 0.057239999999999999
1.572702126975000336 0.053170000000000002
1.572246535387499922 0.057009999999999998
1.571790943799999951 0.065280000000000005
1.571335352212500203 0.076660000000000006
1.570879760625000232 0.085330000000000003
1.570424169037500040 0.091679999999999998
1.569968577450000069 0.095009999999999997
1.569512985862500098 0.085449999999999998
1.569057394275000128 0.074520000000000003
1.568601802687500157 0.078829999999999997
1.568146211100000187 0.090350000000000000
1.567690619512500216 0.096479999999999996
1.567235027925000246 0.095320000000000002
1.566779436337500275 0.083839999999999998
1.566323844750000305 0.069250000000000006
1.565868253162499890 0.060960000000000000
1.565412661575000142 0.057250000000000002
1.564957069987499949 0.058840000000000003
1.564501478399999979 0.064619999999999997
1.564045886812500230 0.067280000000000006
1.563590295225000038 0.066400000000000001
1.563134703637500067 0.064149999999999999
1.562679112050000096 0.060220000000000003
1.562223520462500126 0.054949999999999999
1.561767928875000155 0.055480000000000002
1.561312337287500185 0.065449999999999994
1.560856745700000214 0.075439999999999993
1.560401154112500244 0.076230000000000006
1.559945562525000273 0.070580000000000004
1.559489970937500081 0.063820000000000002
1.559034379350000110 0.062520000000000006
1.558578787762500140 0.070970000000000005
1.558123196174999947 0.082500000000000004
1.557667604587500199 0.087669999999999998
1.557212013000000006 0.086019999999999999
1.556756421412500258 0.078860000000000000
1.556300829825000287 0.070629999999999998
1.555845238237500094 0.064759999999999998
1.555389646650000346 0.068620000000000000
1.554934055062500153 0.079409999999999994
1.554478463475000183 0.082860000000000003
1.554022871887500434 0.074889999999999998
1.553567280300000242 0.069690000000000002
1.553111688712500049 0.073410000000000003
1.552656097125000079 0.075639999999999999
1.552200505537500108 0.071300000000000002
1.551744913950000138 0.067830000000000001
1.551289322362499945 0.071290000000000006
1.550833730775000197 0.072300000000000003
1.550378139187500004 0.066820000000000004
1.549922547600000255 0.060780000000000001
1.549466956012500285 0.061969999999999997
1.549011364425000314 0.068559999999999996
1.548555772837500122 0.070110000000000006
1.548100181250000373 0.070230000000000001
1.547644589662500181 0.071410000000000001
1.547188998075000432 0.070319999999999994
1.546733406487500018 0.075190000000000007
1.546277814900000047 0.085529999999999995
1.545822223312500077 0.086870000000000003
1.545366631725000106 0.076960000000000001
1.544911040137500136 0.070800000000000002
1.544455448549999943 0.069959999999999994
1.543999856962500195 0.067570000000000005
1.543544265375000002 0.063670000000000004
1.543088673787500253 0.063350000000000004
1.542633082200000283 0.060449999999999997
1.542177490612500090 0.053550000000000000
1.541721899025000342 0.057220000000000000
1.541266307437500371 0.065909999999999996
1.540810715850000179 0.072150000000000006
1.540355124262499986 0.080810000000000007
1.539899532675000016 0.088840000000000002
1.539443941087500045 0.087150000000000005
1.538988349500000075 0.077060000000000003
1.538532757912500104 0.072279999999999997
1.538077166325000134 0.074490000000000001
1.537621574737500163 0.077210000000000001
1.537165983150000192 0.075060000000000002
1.536710391562500000 0.071510000000000004
1.536254799975000251 0.074270000000000003
1.535799208387500281 0.083820000000000006
