198         #num partics
14.0712481       14.0712481       # box.x,box.y
  -3.90044332      -4.28830862    
   6.06070995      -2.45731974    
   5.79112864       6.55783415    
  -3.64627409       3.61821961    
  -5.71539307      -4.00862265    
  -2.27105665      0.143155888    
   4.59311914      -5.82491398    
  -3.35791206      -4.25009131E-02
   1.89501631      -5.99620152    
   5.22032452       2.21655130    
   3.14939761      -3.57586050    
   6.61336040       2.29485345    
 -0.856540442      -4.02222729    
   5.49702168       5.61813498    
  -2.67493296      -4.28263712    
  -6.13542509      -6.88447285    
  -5.28254366      -1.44055414    
  -1.01182103       2.82293415    
   3.47233248      -5.41498613    
   3.41241741      -1.86553264    
  -3.03209043       5.82125378    
  -5.35483789      -3.40595794    
 -0.752386868      -6.91925001    
  -3.30572534       2.14069867    
   4.88482046      -1.49819744    
   2.66100764      -3.00976610    
  -1.75108302       6.76792383    
  -4.83781004       1.03982890    
 -0.337769926       3.24500823    
   6.31655598      -1.39006019    
   4.24562931       4.19724798    
  -5.86537743       5.49808598    
   5.55630922     -0.548328578    
   2.13708258      -1.15397823    
   3.36028910      0.418024600    
   2.58591318       6.60445118    
  -6.23545361      -1.20581508    
   4.36661148      -4.72589731    
  -3.09328866       4.80785990    
  -2.23005366       5.58032513    
   3.59935141       6.88674784    
   5.73239470       1.07830203    
  -6.67197752       6.74947786    
   4.32235622      0.386711001    
 -0.438030303      0.331268042    
 -0.558322668       6.24325514    
  -5.12574911       2.48101449    
   4.57035780     -0.389650643    
  -4.61203098      -2.41568971    
   5.16160488      -6.41312838    
   6.97012424      -1.30505049    
   4.46547318      -3.03818536    
   1.71408999      0.307724893    
  -2.13177490       4.38352537    
  -5.18201876      -6.79301834    
  -1.91098297      -3.76512742    
  -3.50668645      -2.08228564    
   5.20826578      -3.85179973    
  -1.43726170      -2.91879249    
   6.05010939      -6.82837820    
   3.06778550       1.15461683    
  -2.67302275      -2.19238997    
   2.15653419       1.23561811    
   3.48395371       4.84693766    
  -1.67149770       3.94484353    
   4.22365475       1.65033996    
  -5.98439074      -5.69586849    
  -5.07044172      -1.34332236E-02
   6.78613615       6.14375114    
   3.66837978       2.05733681    
   2.35285830       3.74866486    
  -6.97862577      -2.51713252    
  -4.70732069      -5.30282593    
  -4.91430426       3.38022184    
  -3.74996281      -6.05476093    
  -4.76108231E-02   2.15697145    
  -6.36277866      -2.84598756    
   2.81309175      -4.40444994    
 -0.490532190       4.09834194    
   3.52400899       3.45575356    
   5.83844566      -4.64222908    
   4.22458792       3.05577040    
  -4.85766983       4.05245447    
   6.47069597      -5.80301237    
  -4.63374281       4.96787643    
  -6.30664015       3.02923226    
  -2.52507949       6.87394524    
   2.16351867       2.13065219    
 -0.175663859      -5.11570263    
  -3.88495755       6.39051247    
  -1.31244028       5.68956947    
   1.09191668       1.21264946    
   3.07918835       5.84519625    
  -1.71764791      -6.22112036    
   2.65987015       4.38820601    
  -3.14344859       3.71845222    
  -2.34125161      -5.10311890    
  -3.47284293      -5.15409565    
  0.144596815       4.85148716    
  -4.33947515      -3.14263201    
  -3.45675969      -6.89628363    
  0.635747135      -6.05164051    
  0.746421576       3.89426064    
  -1.31320000      -4.78941441    
  -5.69354963      -2.18899226    
  0.869742453     -0.631107330    
   2.47914815      -6.53368807    
  -4.56703281     -0.592790246    
   6.84695530      -4.80392265    
  -2.43118978       2.54410839    
  -3.50557828      -3.48689938    
   2.58076596      -2.08892012    
  -2.01376748       2.94035840    
  0.224900946      -1.13059974    
   1.19787848      -6.90587854    
   1.70585155       2.93228054    
  0.816932976       2.98545885    
   6.17368698       4.94072580    
 -0.635789394      -1.27215624    
 -0.129124045      -2.40199780    
   3.87349677      -1.17990983    
   7.00770092      -6.18001509    
   4.03946209      -2.67707634    
  -9.68247280E-02  -6.37355423    
   6.73112011      -3.60594225    
  -6.35690260       1.40646434    
 -0.908690989     -0.507324159    
 -0.102442659      0.955325186    
   5.21357298      -2.06907463    
  -4.61198759       6.28971148    
  -2.25946450     -0.938801587    
  -1.18529034      -2.24778461    
  -4.12556553      -1.40114355    
  0.430434853      -4.67817211    
  -6.85621452      -8.09515342E-02
   4.07531786       5.50585747    
  -5.86994123      0.912205100    
   1.57116294      -4.23543692    
  -4.55417204       1.69115353    
   4.04781771      -4.16465855    
  0.548117161      -3.66070986    
   4.67696238       6.16305733    
  -5.49550486       6.05525637    
  -3.22807908     -0.905719280    
   5.77441835      -3.32944918    
  0.596318960      -2.28829169    
  -6.02247763       2.24517465    
   6.57743168       1.60642087    
   1.39552093       4.34122515    
  -2.64889050      -3.00444388    
  -6.69771385      -4.18695354    
  -3.98418403       2.61873603    
   5.33907557       2.75689507    
  -1.52663124      0.238559380    
   5.20988369       3.81624985    
   6.68715715       3.12743807    
  -3.26690936       1.23406959    
 -0.944502890       1.65618718    
  -4.01601553       5.05836821    
   1.44429433      -1.54649115    
  -2.63964581      -5.99608564    
  0.814248502       1.93842530    
  -2.37939668       1.19450283    
  0.353732198       5.60332012    
  0.674806356      0.152375877    
   6.02379036     -0.114428297    
   2.17789602       5.41314888    
  -1.82016993      -1.49423134    
   1.54076076       6.42278147    
  0.426868230       6.52988195    
   1.28119528      -5.25857115    
  -6.20392895       3.85362196    
   2.37314105      -5.02238178    
   5.44465923      -5.29148197    
   6.12349796       3.77619481    
   2.86481214       2.69097233    
 -0.989690781       4.93379927    
  -5.89486074       4.61741161    
   3.40630794      -6.06693602    
  -1.58320713       1.53492808    
  -4.84460449      -4.53616381    
  -1.03868723      -5.67097759    
  -3.90053058      0.525686562    
   1.39387763       5.32426071    
 -0.242321387      -3.43528128    
   4.34609509      -7.03364086    
   6.96458340       4.36734056    
   2.32092500     -0.225959554    
   5.05307531      0.962128937    
   1.47906673      -2.59533286    
  -5.97212744     -0.236940831    
   6.80678320      0.570635259    
  -6.96363544       5.40273809    
   3.19019651     -0.573181152    
   5.05670643       4.77846384    
  -4.73065090      -6.30019569    
   1.61496556      -3.44526958    
  -6.00799799      -5.20771170 
